Query,Time,Value,Unit
"text=""Mitt Romney""",2012-03-14,977.599,seconds
"text=""Mitt Romney""",2012-03-15,478.111,seconds
"text=""Mitt Romney""",2012-03-16,339,seconds
"text=""Mitt Romney""",2012-03-17,164,seconds
"text=""Mitt Romney""",2012-03-18,298.180,seconds
"text=""Mitt Romney""",2012-03-19,448.519,seconds
"text=""Mitt Romney""",2012-03-20,670.579,seconds
"text=""Mitt Romney""",2012-03-21,818.571,seconds
"text=""Mitt Romney""",2012-03-22,463.895,seconds
"text=""Mitt Romney""",2012-03-23,386.553,seconds
"text=""Mitt Romney""",2012-03-24,293.695,seconds
"text=""Mitt Romney""",2012-03-25,238.580,seconds
"text=""Mitt Romney""",2012-03-26,298.702,seconds
"text=""Mitt Romney""",2012-03-27,302.582,seconds
"text=""Mitt Romney""",2012-03-28,270,seconds
"text=""Mitt Romney""",2012-03-29,420.013,seconds
"text=""Mitt Romney""",2012-03-30,384.221,seconds
"text=""Mitt Romney""",2012-03-31,237.287,seconds
"text=""Mitt Romney""",2012-04-01,224,seconds
"text=""Mitt Romney""",2012-04-02,596.605,seconds
"text=""Mitt Romney""",2012-04-03,819.064,seconds
"text=""Mitt Romney""",2012-04-04,945.484,seconds
"text=""Mitt Romney""",2012-04-05,523.525,seconds
"text=""Mitt Romney""",2012-04-06,325.194,seconds
"text=""Mitt Romney""",2012-04-07,195.773,seconds
"text=""Mitt Romney""",2012-04-08,183,seconds
"text=""Mitt Romney""",2012-04-09,370,seconds
"text=""Mitt Romney""",2012-04-10,692.628,seconds
"text=""Mitt Romney""",2012-04-11,550.844,seconds
"text=""Mitt Romney""",2012-04-12,417.412,seconds
"text=""Mitt Romney""",2012-04-13,478.662,seconds
"text=""Mitt Romney""",2012-04-14,279.897,seconds
"text=""Mitt Romney""",2012-04-15,210.752,seconds
"text=""Mitt Romney""",2012-04-16,412.910,seconds
"text=""Mitt Romney""",2012-04-17,642.323,seconds
"text=""Mitt Romney""",2012-04-18,629.179,seconds
"text=""Mitt Romney""",2012-04-19,672.841,seconds
"text=""Mitt Romney""",2012-04-20,460.393,seconds
"text=""Mitt Romney""",2012-04-21,198.964,seconds
"text=""Mitt Romney""",2012-04-22,190,seconds
"text=""Mitt Romney""",2012-04-23,420.767,seconds
"text=""Mitt Romney""",2012-04-24,708.062,seconds
"text=""Mitt Romney""",2012-04-25,797.291,seconds
"text=""Mitt Romney""",2012-04-26,538.391,seconds
"text=""Mitt Romney""",2012-04-27,364.507,seconds
"text=""Mitt Romney""",2012-04-28,277.301,seconds
"text=""Mitt Romney""",2012-04-29,358.395,seconds
"text=""Mitt Romney""",2012-04-30,581.141,seconds
"text=""Mitt Romney""",2012-05-01,557.205,seconds
"text=""Mitt Romney""",2012-05-02,585.168,seconds
"text=""Mitt Romney""",2012-05-03,698.854,seconds
"text=""Mitt Romney""",2012-05-04,505.136,seconds
"text=""Mitt Romney""",2012-05-05,239.753,seconds
"text=""Mitt Romney""",2012-05-06,270.567,seconds
"text=""Mitt Romney""",2012-05-07,450.681,seconds
"text=""Mitt Romney""",2012-05-08,475.466,seconds
"text=""Mitt Romney""",2012-05-09,483.771,seconds
"text=""Mitt Romney""",2012-05-10,531.356,seconds
"text=""Mitt Romney""",2012-05-11,650.846,seconds
"text=""Mitt Romney""",2012-05-12,360.722,seconds
"text=""Mitt Romney""",2012-05-13,216.126,seconds
"text=""Mitt Romney""",2012-05-14,507.091,seconds
"text=""Mitt Romney""",2012-05-15,684.929,seconds
"text=""Mitt Romney""",2012-05-16,603.146,seconds
"text=""Mitt Romney""",2012-05-17,515.555,seconds
"text=""Mitt Romney""",2012-05-18,468.110,seconds
"text=""Mitt Romney""",2012-05-19,188.900,seconds
"text=""Mitt Romney""",2012-05-20,241.912,seconds
"text=""Mitt Romney""",2012-05-21,405.062,seconds
"text=""Mitt Romney""",2012-05-22,660.751,seconds
"text=""Mitt Romney""",2012-05-23,613.751,seconds
"text=""Mitt Romney""",2012-05-24,647.844,seconds
"text=""Mitt Romney""",2012-05-25,567.625,seconds
"text=""Mitt Romney""",2012-05-26,220,seconds
"text=""Mitt Romney""",2012-05-27,209.370,seconds
"text=""Mitt Romney""",2012-05-28,251.718,seconds
"text=""Mitt Romney""",2012-05-29,634.175,seconds
"text=""Mitt Romney""",2012-05-30,866.531,seconds
"text=""Mitt Romney""",2012-05-31,530.876,seconds
"text=""Mitt Romney""",2012-06-01,427,seconds
"text=""Mitt Romney""",2012-06-02,196.215,seconds
"text=""Mitt Romney""",2012-06-03,135.679,seconds
"text=""Mitt Romney""",2012-06-04,345,seconds
"text=""Mitt Romney""",2012-06-05,345.209,seconds
"text=""Mitt Romney""",2012-06-06,362.688,seconds
"text=""Mitt Romney""",2012-06-07,447.622,seconds
"text=""Mitt Romney""",2012-06-08,356.600,seconds
"text=""Mitt Romney""",2012-06-09,181,seconds
"text=""Mitt Romney""",2012-06-10,132,seconds
"text=""Mitt Romney""",2012-06-11,291,seconds
"text=""Mitt Romney""",2012-06-12,343.896,seconds
"text=""Mitt Romney""",2012-06-13,317.949,seconds
"text=""Mitt Romney""",2012-06-14,456.960,seconds
"text=""Mitt Romney""",2012-06-15,351.986,seconds
"text=""Mitt Romney""",2012-06-16,138,seconds
"text=""Mitt Romney""",2012-06-17,206.393,seconds
"text=""Mitt Romney""",2012-06-18,521.154,seconds
"text=""Mitt Romney""",2012-06-19,450.044,seconds
"text=""Mitt Romney""",2012-06-20,352.425,seconds
"text=""Mitt Romney""",2012-06-21,407,seconds
"text=""Mitt Romney""",2012-06-22,404.030,seconds
"text=""Mitt Romney""",2012-06-23,130,seconds
"text=""Mitt Romney""",2012-06-24,174.950,seconds
"text=""Mitt Romney""",2012-06-25,286.674,seconds
"text=""Mitt Romney""",2012-06-26,339.362,seconds
"text=""Mitt Romney""",2012-06-27,333.665,seconds
"text=""Mitt Romney""",2012-06-28,410.001,seconds
"text=""Mitt Romney""",2012-06-29,395.764,seconds
"text=""Mitt Romney""",2012-06-30,145,seconds
"text=""Mitt Romney""",2012-07-01,162.361,seconds
"text=""Mitt Romney""",2012-07-02,432.406,seconds
"text=""Mitt Romney""",2012-07-03,441.593,seconds
"text=""Mitt Romney""",2012-07-04,201.023,seconds
"text=""Mitt Romney""",2012-07-05,638.624,seconds
"text=""Mitt Romney""",2012-07-06,551.546,seconds
"text=""Mitt Romney""",2012-07-07,167.304,seconds
"text=""Mitt Romney""",2012-07-08,303.393,seconds
"text=""Mitt Romney""",2012-07-09,559.864,seconds
"text=""Mitt Romney""",2012-07-10,619.737,seconds
"text=""Mitt Romney""",2012-07-11,635.370,seconds
"text=""Mitt Romney""",2012-07-12,798.270,seconds
"text=""Mitt Romney""",2012-07-13,766.699,seconds
"text=""Mitt Romney""",2012-07-14,406.655,seconds
"text=""Mitt Romney""",2012-07-15,304.718,seconds
"text=""Mitt Romney""",2012-07-16,783.062,seconds
"text=""Mitt Romney""",2012-07-17,638.121,seconds
"text=""Mitt Romney""",2012-07-18,669.078,seconds
"text=""Mitt Romney""",2012-07-19,543.629,seconds
"text=""Mitt Romney""",2012-07-20,229.980,seconds
"text=""Mitt Romney""",2012-07-21,50,seconds
"text=""Mitt Romney""",2012-07-22,178,seconds
"text=""Mitt Romney""",2012-07-23,210,seconds
"text=""Mitt Romney""",2012-07-24,443.773,seconds
"text=""Mitt Romney""",2012-07-25,420.940,seconds
"text=""Mitt Romney""",2012-07-26,546.786,seconds
"text=""Mitt Romney""",2012-07-27,716.984,seconds
"text=""Mitt Romney""",2012-07-28,211.480,seconds
"text=""Mitt Romney""",2012-07-29,313.591,seconds
"text=""Mitt Romney""",2012-07-30,411.017,seconds
"text=""Mitt Romney""",2012-07-31,410.810,seconds
"text=""Mitt Romney""",2012-08-01,345,seconds
"text=""Mitt Romney""",2012-08-02,400.639,seconds
"text=""Mitt Romney""",2012-08-03,456.276,seconds
"text=""Mitt Romney""",2012-08-04,252.840,seconds
"text=""Mitt Romney""",2012-08-05,190.861,seconds
"text=""Mitt Romney""",2012-08-06,270.779,seconds
"text=""Mitt Romney""",2012-08-07,575.779,seconds
"text=""Mitt Romney""",2012-08-08,689.533,seconds
"text=""Mitt Romney""",2012-08-09,694.973,seconds
"text=""Mitt Romney""",2012-08-10,573.259,seconds
"text=""Mitt Romney""",2012-08-11,1168.879,seconds
"text=""Mitt Romney""",2012-08-12,575.673,seconds
"text=""Mitt Romney""",2012-08-13,829.278,seconds
"text=""Mitt Romney""",2012-08-14,751.546,seconds
"text=""Mitt Romney""",2012-08-15,639.867,seconds
"text=""Mitt Romney""",2012-08-16,631.233,seconds
"text=""Mitt Romney""",2012-08-17,605.735,seconds
"text=""Mitt Romney""",2012-08-18,316.569,seconds
"text=""Mitt Romney""",2012-08-19,334.745,seconds
"text=""Mitt Romney""",2012-08-20,541.405,seconds
"text=""Mitt Romney""",2012-08-21,641.763,seconds
"text=""Mitt Romney""",2012-08-22,754.544,seconds
"text=""Mitt Romney""",2012-08-23,641.350,seconds
"text=""Mitt Romney""",2012-08-24,687.682,seconds
"text=""Mitt Romney""",2012-08-25,458.675,seconds
"text=""Mitt Romney""",2012-08-26,713.779,seconds
"text=""Mitt Romney""",2012-08-27,912.548,seconds
"text=""Mitt Romney""",2012-08-28,997.877,seconds
"text=""Mitt Romney""",2012-08-29,738.062,seconds
"text=""Mitt Romney""",2012-08-30,1461.532,seconds
"text=""Mitt Romney""",2012-08-31,1085.633,seconds
"text=""Mitt Romney""",2012-09-01,533.193,seconds
"text=""Mitt Romney""",2012-09-02,331.098,seconds
"text=""Mitt Romney""",2012-09-03,597.720,seconds
"text=""Mitt Romney""",2012-09-04,522.829,seconds
"text=""Mitt Romney""",2012-09-05,546.828,seconds
"text=""Mitt Romney""",2012-09-06,283.764,seconds
"text=""Mitt Romney""",2012-09-07,454.043,seconds
"text=""Mitt Romney""",2012-09-08,380.450,seconds
"text=""Mitt Romney""",2012-09-09,304.033,seconds
"text=""Mitt Romney""",2012-09-10,641.678,seconds
"text=""Mitt Romney""",2012-09-11,453.649,seconds
"text=""Mitt Romney""",2012-09-12,535.374,seconds
"text=""Mitt Romney""",2012-09-13,594.424,seconds
"text=""Mitt Romney""",2012-09-14,583.903,seconds
"text=""Mitt Romney""",2012-09-15,503.579,seconds
"text=""Mitt Romney""",2012-09-16,371.058,seconds
"text=""Mitt Romney""",2012-09-17,569.584,seconds
"text=""Mitt Romney""",2012-09-18,1127.843,seconds
"text=""Mitt Romney""",2012-09-19,1162.387,seconds
"text=""Mitt Romney""",2012-09-20,940.404,seconds
"text=""Mitt Romney""",2012-09-21,868.227,seconds
"text=""Mitt Romney""",2012-09-22,687.896,seconds
"text=""Mitt Romney""",2012-09-23,462.839,seconds
"text=""Mitt Romney""",2012-09-24,667.852,seconds
"text=""Mitt Romney""",2012-09-25,653.973,seconds
"text=""Mitt Romney""",2012-09-26,738.388,seconds
"text=""Mitt Romney""",2012-09-27,641.465,seconds
"text=""Mitt Romney""",2012-09-28,777.791,seconds
"text=""Mitt Romney""",2012-09-29,599.326,seconds
"text=""Mitt Romney""",2012-09-30,433.169,seconds
"text=""Mitt Romney""",2012-10-01,767.971,seconds
"text=""Mitt Romney""",2012-10-02,798.907,seconds
"text=""Mitt Romney""",2012-10-03,1043.682,seconds
"text=""Mitt Romney""",2012-10-04,1529.467,seconds
"text=""Mitt Romney""",2012-10-05,1093.367,seconds
"text=""Mitt Romney""",2012-10-06,747.233,seconds
"text=""Mitt Romney""",2012-10-07,606.769,seconds
"text=""Mitt Romney""",2012-10-08,1073.540,seconds
"text=""Mitt Romney""",2012-10-09,1031.582,seconds
"text=""Mitt Romney""",2012-10-10,995.477,seconds
"text=""Mitt Romney""",2012-10-11,794.841,seconds
"text=""Mitt Romney""",2012-10-12,506.405,seconds
"text=""Mitt Romney""",2012-10-13,487.544,seconds
"text=""Mitt Romney""",2012-10-14,386.206,seconds
"text=""Mitt Romney""",2012-10-15,816.133,seconds
"text=""Mitt Romney""",2012-10-16,941.245,seconds
"text=""Mitt Romney""",2012-10-17,1048.904,seconds
"text=""Mitt Romney""",2012-10-18,942.551,seconds
"text=""Mitt Romney""",2012-10-19,760.439,seconds
"text=""Mitt Romney""",2012-10-20,576.184,seconds
"text=""Mitt Romney""",2012-10-21,335.594,seconds
"text=""Mitt Romney""",2012-10-22,971.596,seconds
"text=""Mitt Romney""",2012-10-23,1062.430,seconds
"text=""Mitt Romney""",2012-10-24,760.494,seconds
"text=""Mitt Romney""",2012-10-25,918.546,seconds
"text=""Mitt Romney""",2012-10-26,756.524,seconds
"text=""Mitt Romney""",2012-10-27,524.449,seconds
"text=""Mitt Romney""",2012-10-28,320.464,seconds
"text=""Mitt Romney""",2012-10-29,335,seconds
"text=""Mitt Romney""",2012-10-30,300.989,seconds
"text=""Mitt Romney""",2012-10-31,582.594,seconds
"text=""Mitt Romney""",2012-11-01,624.007,seconds
"text=""Mitt Romney""",2012-11-02,548.871,seconds
"text=""Mitt Romney""",2012-11-03,834.429,seconds
"text=""Mitt Romney""",2012-11-04,916.047,seconds
"text=""Mitt Romney""",2012-11-05,928.435,seconds
"text=""Mitt Romney""",2012-11-06,873.527,seconds
"text=""Mitt Romney""",2011-01-29,0,seconds
"text=""Mitt Romney""",2011-02-05,0,seconds
"text=""Mitt Romney""",2011-02-06,0,seconds
"text=""Mitt Romney""",2011-02-20,0,seconds
"text=""Mitt Romney""",2011-03-12,0,seconds
"text=""Mitt Romney""",2011-03-19,0,seconds
"text=""Mitt Romney""",2011-03-20,0,seconds
"text=""Mitt Romney""",2011-04-09,0,seconds
"text=""Mitt Romney""",2011-05-02,0,seconds
"text=""Mitt Romney""",2011-08-28,0,seconds
