Query,Time,Value,Unit
"text=""Obama""",2012-08-22,1101.195,seconds
"text=""Obama""",2012-08-23,1181.043,seconds
"text=""Obama""",2012-08-24,964.749,seconds
"text=""Obama""",2012-08-25,713.669,seconds
"text=""Obama""",2012-08-26,661.455,seconds
"text=""Obama""",2012-08-27,848.194,seconds
"text=""Obama""",2012-08-28,726.786,seconds
"text=""Obama""",2012-08-29,558.594,seconds
"text=""Obama""",2012-08-30,1162.849,seconds
"text=""Obama""",2012-08-31,1204.661,seconds
"text=""Obama""",2012-09-01,984.914,seconds
"text=""Obama""",2012-09-02,1005.594,seconds
"text=""Obama""",2012-09-03,2188.509,seconds
"text=""Obama""",2012-09-04,1995.443,seconds
"text=""Obama""",2012-09-05,1777.073,seconds
"text=""Obama""",2012-09-06,1725.867,seconds
"text=""Obama""",2012-09-07,1116.893,seconds
"text=""Obama""",2012-09-08,977.653,seconds
"text=""Obama""",2012-09-09,974.281,seconds
"text=""Obama""",2012-09-10,1203.720,seconds
"text=""Obama""",2012-09-11,1098.590,seconds
"text=""Obama""",2012-09-12,1137.111,seconds
"text=""Obama""",2012-09-13,957.924,seconds
"text=""Obama""",2012-09-14,1013.123,seconds
"text=""Obama""",2012-09-15,979.416,seconds
"text=""Obama""",2012-09-16,799.764,seconds
"text=""Obama""",2012-09-17,937.493,seconds
"text=""Obama""",2012-09-18,1137.614,seconds
"text=""Obama""",2012-09-19,1238.681,seconds
"text=""Obama""",2012-09-20,1118.683,seconds
"text=""Obama""",2012-09-21,1030.864,seconds
"text=""Obama""",2012-09-22,821.571,seconds
"text=""Obama""",2012-09-23,711.862,seconds
"text=""Obama""",2012-09-24,959.391,seconds
"text=""Obama""",2012-09-25,1282.681,seconds
"text=""Obama""",2012-09-26,1377.090,seconds
"text=""Obama""",2012-09-27,1213.655,seconds
"text=""Obama""",2012-09-28,1417.460,seconds
"text=""Obama""",2012-09-29,940.070,seconds
"text=""Obama""",2012-09-30,887.930,seconds
"text=""Obama""",2012-10-01,1227.654,seconds
"text=""Obama""",2012-10-02,1341.331,seconds
"text=""Obama""",2012-10-03,1812.027,seconds
"text=""Obama""",2012-10-04,2056.191,seconds
"text=""Obama""",2012-10-05,1663.158,seconds
"text=""Obama""",2012-10-06,1172.985,seconds
"text=""Obama""",2012-10-07,896.816,seconds
"text=""Obama""",2012-10-08,1550.450,seconds
"text=""Obama""",2012-10-09,1634.441,seconds
"text=""Obama""",2012-10-10,1338.236,seconds
"text=""Obama""",2012-10-11,1265.343,seconds
"text=""Obama""",2012-10-12,854.011,seconds
"text=""Obama""",2012-10-13,928.164,seconds
"text=""Obama""",2012-10-14,731.547,seconds
"text=""Obama""",2012-10-15,1438.124,seconds
"text=""Obama""",2012-10-16,1630.829,seconds
"text=""Obama""",2012-10-17,1500.763,seconds
"text=""Obama""",2012-10-18,1386.280,seconds
"text=""Obama""",2012-10-19,1270.305,seconds
"text=""Obama""",2012-10-20,1146.541,seconds
"text=""Obama""",2012-10-21,808.468,seconds
"text=""Obama""",2012-10-22,1475.786,seconds
"text=""Obama""",2012-10-23,1650.027,seconds
"text=""Obama""",2012-10-24,1236.399,seconds
"text=""Obama""",2012-10-25,1560.349,seconds
"text=""Obama""",2012-10-26,1695.198,seconds
"text=""Obama""",2012-10-27,1245.479,seconds
"text=""Obama""",2012-10-28,733.072,seconds
"text=""Obama""",2012-10-29,656.955,seconds
"text=""Obama""",2012-10-30,445.418,seconds
"text=""Obama""",2012-10-31,1131.690,seconds
"text=""Obama""",2012-11-01,1304.534,seconds
"text=""Obama""",2012-11-02,1267.701,seconds
"text=""Obama""",2012-11-03,1401.913,seconds
"text=""Obama""",2012-11-04,2009.394,seconds
"text=""Obama""",2012-11-05,1924.124,seconds
"text=""Obama""",2012-11-06,1472.633,seconds
"text=""Romney""",2011-01-17,4,seconds
"text=""Romney""",2011-01-18,9,seconds
"text=""Romney""",2011-01-19,14,seconds
"text=""Romney""",2011-01-20,19,seconds
"text=""Romney""",2011-01-21,33,seconds
"text=""Romney""",2011-01-22,69,seconds
"text=""Romney""",2011-01-23,63,seconds
"text=""Romney""",2011-01-24,71.985,seconds
"text=""Romney""",2011-01-25,24,seconds
"text=""Romney""",2011-01-26,13,seconds
"text=""Romney""",2011-01-27,35.438,seconds
"text=""Romney""",2011-01-28,31,seconds
"text=""Romney""",2011-01-29,1,seconds
"text=""Romney""",2011-01-30,13,seconds
"text=""Romney""",2011-01-31,32,seconds
"text=""Romney""",2011-02-01,60,seconds
"text=""Romney""",2011-02-02,56,seconds
"text=""Romney""",2011-02-03,30,seconds
"text=""Romney""",2011-02-04,16,seconds
"text=""Romney""",2011-02-07,12,seconds
"text=""Romney""",2011-02-08,62.190,seconds
"text=""Romney""",2011-02-09,30,seconds
"text=""Romney""",2011-02-10,8,seconds
"text=""Romney""",2011-02-11,21,seconds
"text=""Romney""",2011-02-12,89.620,seconds
"text=""Romney""",2011-02-13,73.490,seconds
"text=""Romney""",2011-02-14,73.676,seconds
"text=""Romney""",2011-02-15,53,seconds
"text=""Romney""",2011-02-16,37,seconds
"text=""Romney""",2011-02-17,22,seconds
"text=""Romney""",2011-02-18,13,seconds
"text=""Romney""",2011-02-19,9,seconds
"text=""Romney""",2011-02-20,3,seconds
"text=""Romney""",2011-02-21,8,seconds
"text=""Romney""",2011-02-22,24,seconds
"text=""Romney""",2011-02-23,17,seconds
"text=""Romney""",2011-02-24,15,seconds
"text=""Romney""",2011-02-25,28,seconds
"text=""Romney""",2011-02-26,2,seconds
"text=""Romney""",2011-02-27,17,seconds
"text=""Romney""",2011-02-28,78.141,seconds
"text=""Romney""",2011-03-01,54.575,seconds
"text=""Romney""",2011-03-02,58.354,seconds
"text=""Romney""",2011-03-03,32.999,seconds
"text=""Romney""",2011-03-04,40,seconds
"text=""Romney""",2011-03-05,21,seconds
"text=""Romney""",2011-03-06,90,seconds
"text=""Romney""",2011-03-07,140,seconds
"text=""Romney""",2011-03-08,75,seconds
"text=""Romney""",2011-03-09,11,seconds
"text=""Romney""",2011-03-10,13,seconds
"text=""Romney""",2011-03-11,2,seconds
"text=""Romney""",2011-03-13,18,seconds
"text=""Romney""",2011-03-14,13,seconds
"text=""Romney""",2011-03-15,12.474,seconds
"text=""Romney""",2011-03-16,4,seconds
"text=""Romney""",2011-03-17,9,seconds
"text=""Romney""",2011-03-18,8,seconds
"text=""Romney""",2011-03-21,10,seconds
"text=""Romney""",2011-03-22,43,seconds
"text=""Romney""",2011-03-23,38,seconds
"text=""Romney""",2011-03-24,40,seconds
"text=""Romney""",2011-03-25,33,seconds
"text=""Romney""",2011-03-26,13,seconds
"text=""Romney""",2011-03-27,12,seconds
"text=""Romney""",2011-03-28,27,seconds
"text=""Romney""",2011-03-29,17.992,seconds
"text=""Romney""",2011-03-30,24,seconds
"text=""Romney""",2011-03-31,30,seconds
"text=""Romney""",2011-04-01,21,seconds
"text=""Romney""",2011-04-02,5,seconds
"text=""Romney""",2011-04-03,24,seconds
"text=""Romney""",2011-04-04,57,seconds
"text=""Romney""",2011-04-05,31,seconds
"text=""Romney""",2011-04-06,24,seconds
"text=""Romney""",2011-04-07,37,seconds
"text=""Romney""",2011-04-08,7,seconds
"text=""Romney""",2011-04-10,3,seconds
"text=""Romney""",2011-04-11,122,seconds
"text=""Romney""",2011-04-12,214.978,seconds
"text=""Romney""",2011-04-13,90,seconds
"text=""Romney""",2011-04-14,24,seconds
"text=""Romney""",2011-04-15,62.550,seconds
"text=""Romney""",2011-04-16,34,seconds
"text=""Romney""",2011-04-17,73.444,seconds
"text=""Romney""",2011-04-18,177.006,seconds
"text=""Romney""",2011-04-19,92.973,seconds
"text=""Romney""",2011-04-20,57.917,seconds
"text=""Romney""",2011-04-21,64.366,seconds
"text=""Romney""",2011-04-22,39.883,seconds
"text=""Romney""",2011-04-23,19,seconds
"text=""Romney""",2011-04-24,17,seconds
"text=""Romney""",2011-04-25,34,seconds
"text=""Romney""",2011-04-26,100,seconds
"text=""Romney""",2011-04-27,44,seconds
"text=""Romney""",2011-04-28,21.977,seconds
"text=""Romney""",2011-04-29,29,seconds
"text=""Romney""",2011-04-30,27.536,seconds
"text=""Romney""",2011-05-01,31,seconds
"text=""Romney""",2011-05-03,11,seconds
"text=""Romney""",2011-05-04,30,seconds
"text=""Romney""",2011-05-05,11,seconds
"text=""Romney""",2011-05-06,42.845,seconds
"text=""Romney""",2011-05-07,13,seconds
"text=""Romney""",2011-05-08,16.930,seconds
"text=""Romney""",2011-05-09,46.634,seconds
"text=""Romney""",2011-05-10,51.860,seconds
"text=""Romney""",2011-05-11,62.764,seconds
"text=""Romney""",2011-05-12,307.651,seconds
"text=""Romney""",2011-05-13,208,seconds
"text=""Romney""",2011-05-14,58,seconds
"text=""Romney""",2011-05-15,126.765,seconds
"text=""Romney""",2011-05-16,211.195,seconds
"text=""Romney""",2011-05-17,193.164,seconds
"text=""Romney""",2011-05-18,131.690,seconds
"text=""Romney""",2011-05-19,100.850,seconds
"text=""Romney""",2011-05-20,164.187,seconds
"text=""Romney""",2011-05-21,95,seconds
"text=""Romney""",2011-05-22,84.870,seconds
"text=""Romney""",2011-05-23,204.875,seconds
"text=""Romney""",2011-05-24,154.934,seconds
"text=""Romney""",2011-05-25,122.350,seconds
"text=""Romney""",2011-05-26,139.168,seconds
"text=""Romney""",2011-05-27,233.155,seconds
"text=""Romney""",2011-05-28,114.550,seconds
"text=""Romney""",2011-05-29,99.562,seconds
"text=""Romney""",2011-05-30,105.495,seconds
"text=""Romney""",2011-05-31,259.685,seconds
"text=""Romney""",2011-06-01,137.687,seconds
"text=""Romney""",2011-06-02,813.236,seconds
"text=""Romney""",2011-06-03,680.212,seconds
"text=""Romney""",2011-06-04,152.340,seconds
"text=""Romney""",2011-06-05,118.249,seconds
"text=""Romney""",2011-06-06,184.910,seconds
"text=""Romney""",2011-06-07,299.588,seconds
"text=""Romney""",2011-06-08,264.598,seconds
"text=""Romney""",2011-06-09,244.382,seconds
"text=""Romney""",2011-06-10,221.317,seconds
"text=""Romney""",2011-06-11,107,seconds
"text=""Romney""",2011-06-12,195.346,seconds
"text=""Romney""",2011-06-13,578.662,seconds
"text=""Romney""",2011-06-14,745.243,seconds
"text=""Romney""",2011-06-15,535.657,seconds
"text=""Romney""",2011-06-16,334.511,seconds
"text=""Romney""",2011-06-17,303.984,seconds
"text=""Romney""",2011-06-18,127.618,seconds
"text=""Romney""",2011-06-19,99.964,seconds
"text=""Romney""",2011-06-20,275.283,seconds
"text=""Romney""",2011-06-21,237.638,seconds
"text=""Romney""",2011-06-22,108.591,seconds
"text=""Romney""",2011-06-23,29,seconds
"text=""Romney""",2011-06-24,92,seconds
"text=""Romney""",2011-06-25,65.847,seconds
"text=""Romney""",2011-06-26,156,seconds
"text=""Romney""",2011-06-27,282.270,seconds
"text=""Romney""",2011-06-28,163.954,seconds
"text=""Romney""",2011-06-29,124.155,seconds
"text=""Romney""",2011-06-30,233.760,seconds
"text=""Romney""",2011-07-01,215.677,seconds
"text=""Romney""",2011-07-02,74,seconds
"text=""Romney""",2011-07-03,24,seconds
"text=""Romney""",2011-07-04,25.075,seconds
"text=""Romney""",2011-07-05,115,seconds
"text=""Romney""",2011-07-06,214.094,seconds
"text=""Romney""",2011-07-07,101.745,seconds
"text=""Romney""",2011-07-08,73.499,seconds
"text=""Romney""",2011-07-09,29,seconds
"text=""Romney""",2011-07-10,28,seconds
"text=""Romney""",2011-07-11,52,seconds
"text=""Romney""",2011-07-12,85,seconds
"text=""Romney""",2011-07-13,147,seconds
"text=""Romney""",2011-07-14,165.880,seconds
"text=""Romney""",2011-07-15,75.933,seconds
"text=""Romney""",2011-07-16,28,seconds
"text=""Romney""",2011-07-17,27,seconds
"text=""Romney""",2011-07-18,112.749,seconds
"text=""Romney""",2011-07-19,63,seconds
"text=""Romney""",2011-07-20,86.380,seconds
"text=""Romney""",2011-07-21,69.375,seconds
"text=""Romney""",2011-07-22,68.866,seconds
"text=""Romney""",2011-07-23,36.855,seconds
"text=""Romney""",2011-07-24,20,seconds
"text=""Romney""",2011-07-25,14,seconds
"text=""Romney""",2011-07-26,48,seconds
"text=""Romney""",2011-07-27,87.920,seconds
"text=""Romney""",2011-07-28,67.424,seconds
"text=""Romney""",2011-07-29,22.775,seconds
"text=""Romney""",2011-07-30,5,seconds
"text=""Romney""",2011-07-31,7,seconds
"text=""Romney""",2011-08-01,72.885,seconds
"text=""Romney""",2011-08-02,172,seconds
"text=""Romney""",2011-08-03,201.535,seconds
"text=""Romney""",2011-08-04,199.242,seconds
"text=""Romney""",2011-08-05,158.192,seconds
"text=""Romney""",2011-08-06,34.570,seconds
"text=""Romney""",2011-08-07,38,seconds
"text=""Romney""",2011-08-08,89,seconds
"text=""Romney""",2011-08-09,187.339,seconds
"text=""Romney""",2011-08-10,227.563,seconds
"text=""Romney""",2011-08-11,593.464,seconds
"text=""Romney""",2011-08-12,686.290,seconds
"text=""Romney""",2011-08-13,432.753,seconds
"text=""Romney""",2011-08-14,269.596,seconds
"text=""Romney""",2011-08-15,525.618,seconds
"text=""Romney""",2011-08-16,376.434,seconds
"text=""Romney""",2011-08-17,234.467,seconds
"text=""Romney""",2011-08-18,203.138,seconds
"text=""Romney""",2011-08-19,154.310,seconds
"text=""Romney""",2011-08-20,85.339,seconds
"text=""Romney""",2011-08-21,74,seconds
"text=""Romney""",2011-08-22,154.140,seconds
"text=""Romney""",2011-08-23,199.100,seconds
"text=""Romney""",2011-08-24,226.607,seconds
"text=""Romney""",2011-08-25,294.450,seconds
"text=""Romney""",2011-08-26,217,seconds
"text=""Romney""",2011-08-27,16,seconds
"text=""Romney""",2011-08-29,135.561,seconds
"text=""Romney""",2011-08-30,358.978,seconds
"text=""Romney""",2011-08-31,303.704,seconds
"text=""Romney""",2011-09-01,221.331,seconds
"text=""Romney""",2011-09-02,201.660,seconds
"text=""Romney""",2011-09-03,92.461,seconds
"text=""Romney""",2011-09-04,159.202,seconds
"text=""Romney""",2011-09-05,331.459,seconds
"text=""Romney""",2011-09-06,619.803,seconds
"text=""Romney""",2011-09-07,649.851,seconds
"text=""Romney""",2011-09-08,527.854,seconds
"text=""Romney""",2011-09-09,136.433,seconds
"text=""Romney""",2011-09-10,80,seconds
"text=""Romney""",2011-09-11,57.520,seconds
"text=""Romney""",2011-09-12,518.040,seconds
"text=""Romney""",2011-09-13,611.872,seconds
"text=""Romney""",2011-09-14,233.995,seconds
"text=""Romney""",2011-09-15,158.159,seconds
"text=""Romney""",2011-09-16,276.044,seconds
"text=""Romney""",2011-09-17,81,seconds
"text=""Romney""",2011-09-18,101.264,seconds
"text=""Romney""",2011-09-19,139.948,seconds
"text=""Romney""",2011-09-20,177.576,seconds
"text=""Romney""",2011-09-21,215,seconds
"text=""Romney""",2011-09-22,631.694,seconds
"text=""Romney""",2011-09-23,665.018,seconds
"text=""Romney""",2011-09-24,308,seconds
"text=""Romney""",2011-09-25,285.485,seconds
"text=""Romney""",2011-09-26,604.605,seconds
"text=""Romney""",2011-09-27,466.633,seconds
"text=""Romney""",2011-09-28,232.736,seconds
"text=""Romney""",2011-09-29,211.375,seconds
"text=""Romney""",2011-09-30,140.495,seconds
"text=""Romney""",2011-10-01,57.911,seconds
"text=""Romney""",2011-10-02,54,seconds
"text=""Romney""",2011-10-03,131.565,seconds
"text=""Romney""",2011-10-04,487.316,seconds
"text=""Romney""",2011-10-05,431.944,seconds
"text=""Romney""",2011-10-06,238.520,seconds
"text=""Romney""",2011-10-07,358.604,seconds
"text=""Romney""",2011-10-08,326.235,seconds
"text=""Romney""",2011-10-09,236.925,seconds
"text=""Romney""",2011-10-10,646.462,seconds
"text=""Romney""",2011-10-11,808.044,seconds
"text=""Romney""",2011-10-12,1092.624,seconds
"text=""Romney""",2011-10-13,859.524,seconds
"text=""Romney""",2011-10-14,580.414,seconds
"text=""Romney""",2011-10-15,132,seconds
"text=""Romney""",2011-10-16,122.686,seconds
"text=""Romney""",2011-10-17,403.319,seconds
"text=""Romney""",2011-10-18,619.890,seconds
"text=""Romney""",2011-10-19,1038.042,seconds
"text=""Romney""",2011-10-20,311.293,seconds
"text=""Romney""",2011-10-21,230.785,seconds
"text=""Romney""",2011-10-22,143.175,seconds
"text=""Romney""",2011-10-23,86.547,seconds
"text=""Romney""",2011-10-24,377.517,seconds
"text=""Romney""",2011-10-25,386.535,seconds
"text=""Romney""",2011-10-26,513.761,seconds
"text=""Romney""",2011-10-27,457.705,seconds
"text=""Romney""",2011-10-28,313.180,seconds
"text=""Romney""",2011-10-29,76,seconds
"text=""Romney""",2011-10-30,298.751,seconds
"text=""Romney""",2011-10-31,488.580,seconds
"text=""Romney""",2011-11-01,339,seconds
"text=""Romney""",2011-11-02,415.477,seconds
"text=""Romney""",2011-11-03,459.330,seconds
"text=""Romney""",2011-11-04,420.351,seconds
"text=""Romney""",2011-11-05,171.303,seconds
"text=""Romney""",2011-11-06,186.740,seconds
"text=""Romney""",2011-11-07,247.559,seconds
"text=""Romney""",2011-11-08,340.625,seconds
"text=""Romney""",2011-11-09,399.809,seconds
"text=""Romney""",2011-11-10,547.637,seconds
"text=""Romney""",2011-11-11,495.734,seconds
"text=""Romney""",2011-11-12,252.313,seconds
"text=""Romney""",2011-11-13,314.868,seconds
"text=""Romney""",2011-11-14,529.691,seconds
"text=""Romney""",2011-11-15,398.772,seconds
"text=""Romney""",2011-11-16,457.939,seconds
"text=""Romney""",2011-11-17,392.154,seconds
"text=""Romney""",2011-11-18,327.786,seconds
"text=""Romney""",2011-11-19,194.025,seconds
"text=""Romney""",2011-11-20,247.760,seconds
"text=""Romney""",2011-11-21,452.527,seconds
"text=""Romney""",2011-11-22,775.598,seconds
"text=""Romney""",2011-11-23,981.172,seconds
"text=""Romney""",2011-11-24,365.498,seconds
"text=""Romney""",2011-11-25,340.369,seconds
"text=""Romney""",2011-11-26,228.470,seconds
"text=""Romney""",2011-11-27,318.304,seconds
"text=""Romney""",2011-11-28,646.252,seconds
"text=""Romney""",2011-11-29,689.966,seconds
"text=""Romney""",2011-11-30,800.553,seconds
"text=""Romney""",2011-12-01,914.693,seconds
"text=""Romney""",2011-12-02,810.867,seconds
"text=""Romney""",2011-12-03,436.555,seconds
"text=""Romney""",2011-12-04,372.886,seconds
"text=""Romney""",2011-12-05,804.473,seconds
"text=""Romney""",2011-12-06,1009.316,seconds
"text=""Romney""",2011-12-07,963.131,seconds
"text=""Romney""",2011-12-08,961.536,seconds
"text=""Romney""",2011-12-09,853.435,seconds
"text=""Romney""",2011-12-10,412.004,seconds
"text=""Romney""",2011-12-11,667.886,seconds
"text=""Romney""",2011-12-12,1242.701,seconds
"text=""Romney""",2011-12-13,1047.564,seconds
"text=""Romney""",2011-12-14,1094.624,seconds
"text=""Romney""",2011-12-15,1141.431,seconds
"text=""Romney""",2011-12-16,788.078,seconds
"text=""Romney""",2011-12-17,484.941,seconds
"text=""Romney""",2011-12-18,495.395,seconds
"text=""Romney""",2011-12-19,697.826,seconds
"text=""Romney""",2011-12-20,696.309,seconds
"text=""Romney""",2011-12-21,797.361,seconds
"text=""Romney""",2011-12-22,581.291,seconds
"text=""Romney""",2011-12-23,555.950,seconds
"text=""Romney""",2011-12-24,146.978,seconds
"text=""Romney""",2011-12-25,122.945,seconds
"text=""Romney""",2011-12-26,457.899,seconds
"text=""Romney""",2011-12-27,981.714,seconds
"text=""Romney""",2011-12-28,1382.058,seconds
"text=""Romney""",2011-12-29,1184.197,seconds
"text=""Romney""",2011-12-30,1318.193,seconds
"text=""Romney""",2011-12-31,612.986,seconds
"text=""Romney""",2012-01-01,1076.588,seconds
"text=""Romney""",2012-01-02,2195.183,seconds
"text=""Romney""",2012-01-03,2839.564,seconds
"text=""Romney""",2012-01-04,3570.467,seconds
"text=""Romney""",2012-01-05,2295.198,seconds
"text=""Romney""",2012-01-06,1847.023,seconds
"text=""Romney""",2012-01-07,982.313,seconds
"text=""Romney""",2012-01-08,1389.890,seconds
"text=""Romney""",2012-01-09,2393.493,seconds
"text=""Romney""",2012-01-10,2810.242,seconds
"text=""Romney""",2012-01-11,3427.579,seconds
"text=""Romney""",2012-01-12,2305.817,seconds
"text=""Romney""",2012-01-13,1656.872,seconds
"text=""Romney""",2012-01-14,900.828,seconds
"text=""Romney""",2012-01-15,884.627,seconds
"text=""Romney""",2012-01-16,1913.065,seconds
"text=""Romney""",2012-01-17,1464.594,seconds
"text=""Romney""",2012-01-18,1578.811,seconds
"text=""Romney""",2012-01-19,2362.847,seconds
"text=""Romney""",2012-01-20,1734.170,seconds
"text=""Romney""",2012-01-21,2173.369,seconds
"text=""Romney""",2012-01-22,1299.183,seconds
"text=""Romney""",2012-01-23,1722.109,seconds
"text=""Romney""",2012-01-24,1705.010,seconds
"text=""Romney""",2012-01-25,1183.743,seconds
"text=""Romney""",2012-01-26,1764.567,seconds
"text=""Romney""",2012-01-27,1890.963,seconds
"text=""Romney""",2012-01-28,1041.402,seconds
"text=""Romney""",2012-01-29,877.951,seconds
"text=""Romney""",2012-01-30,2013.978,seconds
"text=""Romney""",2012-01-31,2678.259,seconds
"text=""Romney""",2012-02-01,2383.458,seconds
"text=""Romney""",2012-02-02,1585.636,seconds
"text=""Romney""",2012-02-03,1109.340,seconds
"text=""Romney""",2012-02-04,1460.561,seconds
"text=""Romney""",2012-02-05,1332.823,seconds
"text=""Romney""",2012-02-06,1254.523,seconds
"text=""Romney""",2012-02-07,1195.515,seconds
"text=""Romney""",2012-02-08,1864.327,seconds
"text=""Romney""",2012-02-09,863.265,seconds
"text=""Romney""",2012-02-10,948.072,seconds
"text=""Romney""",2012-02-11,765.863,seconds
"text=""Romney""",2012-02-12,418.792,seconds
"text=""Romney""",2012-02-13,797.513,seconds
"text=""Romney""",2012-02-14,1184.340,seconds
"text=""Romney""",2012-02-15,1333.817,seconds
"text=""Romney""",2012-02-16,1273.419,seconds
"text=""Romney""",2012-02-17,903.567,seconds
"text=""Romney""",2012-02-18,442.495,seconds
"text=""Romney""",2012-02-19,449.201,seconds
"text=""Romney""",2012-02-20,1060.088,seconds
"text=""Romney""",2012-02-21,1127.766,seconds
"text=""Romney""",2012-02-22,1350.729,seconds
"text=""Romney""",2012-02-23,1215.797,seconds
"text=""Romney""",2012-02-24,1001.600,seconds
"text=""Romney""",2012-02-25,672.296,seconds
"text=""Romney""",2012-02-26,822.423,seconds
"text=""Romney""",2012-02-27,1044.233,seconds
"text=""Romney""",2012-02-28,2509.849,seconds
"text=""Romney""",2012-02-29,2228.248,seconds
"text=""Romney""",2012-03-01,987.589,seconds
"text=""Romney""",2012-03-02,639.510,seconds
"text=""Romney""",2012-03-03,595.957,seconds
"text=""Romney""",2012-03-04,891.090,seconds
"text=""Romney""",2012-03-05,1313.499,seconds
"text=""Romney""",2012-03-06,2280.278,seconds
"text=""Romney""",2012-03-07,2686.281,seconds
"text=""Romney""",2012-03-08,1201.341,seconds
"text=""Romney""",2012-03-09,709.064,seconds
"text=""Romney""",2012-03-10,558.034,seconds
"text=""Romney""",2012-03-11,662.162,seconds
"text=""Romney""",2012-03-12,948.281,seconds
"text=""Romney""",2012-03-13,1894.841,seconds
"text=""Romney""",2012-03-14,2047.493,seconds
"text=""Romney""",2012-03-15,1077.699,seconds
"text=""Romney""",2012-03-16,761.358,seconds
"text=""Romney""",2012-03-17,362.189,seconds
"text=""Romney""",2012-03-18,566.005,seconds
"text=""Romney""",2012-03-19,1031.475,seconds
"text=""Romney""",2012-03-20,1607.588,seconds
"text=""Romney""",2012-03-21,1703.142,seconds
"text=""Romney""",2012-03-22,1034.145,seconds
"text=""Romney""",2012-03-23,879.165,seconds
"text=""Romney""",2012-03-24,551.469,seconds
"text=""Romney""",2012-03-25,519.300,seconds
"text=""Romney""",2012-03-26,719.843,seconds
"text=""Romney""",2012-03-27,590.479,seconds
"text=""Romney""",2012-03-28,573.368,seconds
"text=""Romney""",2012-03-29,769.393,seconds
"text=""Romney""",2012-03-30,828.715,seconds
"text=""Romney""",2012-03-31,449.961,seconds
"text=""Romney""",2012-04-01,594.570,seconds
"text=""Romney""",2012-04-02,1301.011,seconds
"text=""Romney""",2012-04-03,1537.387,seconds
"text=""Romney""",2012-04-04,1934.316,seconds
"text=""Romney""",2012-04-05,1100.005,seconds
"text=""Romney""",2012-04-06,620.879,seconds
"text=""Romney""",2012-04-07,364.492,seconds
"text=""Romney""",2012-04-08,425.904,seconds
"text=""Romney""",2012-04-09,806.398,seconds
"text=""Romney""",2012-04-10,1508.797,seconds
"text=""Romney""",2012-04-11,1145.641,seconds
"text=""Romney""",2012-04-12,1163.258,seconds
"text=""Romney""",2012-04-13,1193.380,seconds
"text=""Romney""",2012-04-14,612.940,seconds
"text=""Romney""",2012-04-15,481.110,seconds
"text=""Romney""",2012-04-16,962.859,seconds
"text=""Romney""",2012-04-17,1327.363,seconds
"text=""Romney""",2012-04-18,1185.445,seconds
"text=""Romney""",2012-04-19,1260.770,seconds
"text=""Romney""",2012-04-20,977.066,seconds
"text=""Romney""",2012-04-21,367.753,seconds
"text=""Romney""",2012-04-22,429.565,seconds
"text=""Romney""",2012-04-23,947.380,seconds
"text=""Romney""",2012-04-24,1426.371,seconds
"text=""Romney""",2012-04-25,1530.297,seconds
"text=""Romney""",2012-04-26,1155.594,seconds
"text=""Romney""",2012-04-27,822.437,seconds
"text=""Romney""",2012-04-28,509.240,seconds
"text=""Romney""",2012-04-29,657.221,seconds
"text=""Romney""",2012-04-30,1059.606,seconds
"text=""Romney""",2012-05-01,1035.534,seconds
"text=""Romney""",2012-05-02,1229.504,seconds
"text=""Romney""",2012-05-03,1264.161,seconds
"text=""Romney""",2012-05-04,932.252,seconds
"text=""Romney""",2012-05-05,474.580,seconds
"text=""Romney""",2012-05-06,549.464,seconds
"text=""Romney""",2012-05-07,940.150,seconds
"text=""Romney""",2012-05-08,992.404,seconds
"text=""Romney""",2012-05-09,858.945,seconds
"text=""Romney""",2012-05-10,1039.314,seconds
"text=""Romney""",2012-05-11,1430.040,seconds
"text=""Romney""",2012-05-12,669.243,seconds
"text=""Romney""",2012-05-13,433.251,seconds
"text=""Romney""",2012-05-14,1092.306,seconds
"text=""Romney""",2012-05-15,1304.211,seconds
"text=""Romney""",2012-05-16,1172.053,seconds
"text=""Romney""",2012-05-17,1013.543,seconds
"text=""Romney""",2012-05-18,1052.303,seconds
"text=""Romney""",2012-05-19,420.884,seconds
"text=""Romney""",2012-05-20,537.094,seconds
"text=""Romney""",2012-05-21,844.626,seconds
"text=""Romney""",2012-05-22,1405.701,seconds
"text=""Romney""",2012-05-23,1256.368,seconds
"text=""Romney""",2012-05-24,1372.538,seconds
"text=""Romney""",2012-05-25,1241.608,seconds
"text=""Romney""",2012-05-26,453,seconds
"text=""Romney""",2012-05-27,512.332,seconds
"text=""Romney""",2012-05-28,590.287,seconds
"text=""Romney""",2012-05-29,1296.889,seconds
"text=""Romney""",2012-05-30,1833.999,seconds
"text=""Romney""",2012-05-31,1256.113,seconds
"text=""Romney""",2012-06-01,953.780,seconds
"text=""Romney""",2012-06-02,379.547,seconds
"text=""Romney""",2012-06-03,441.658,seconds
"text=""Romney""",2012-06-04,927.588,seconds
"text=""Romney""",2012-06-05,807.008,seconds
"text=""Romney""",2012-06-06,741.348,seconds
"text=""Romney""",2012-06-07,819.121,seconds
"text=""Romney""",2012-06-08,748.987,seconds
"text=""Romney""",2012-06-09,331.101,seconds
"text=""Romney""",2012-06-10,243.723,seconds
"text=""Romney""",2012-06-11,692.075,seconds
"text=""Romney""",2012-06-12,811.966,seconds
"text=""Romney""",2012-06-13,728.421,seconds
"text=""Romney""",2012-06-14,1150.877,seconds
"text=""Romney""",2012-06-15,890.738,seconds
"text=""Romney""",2012-06-16,233,seconds
