year,poll_date,candidate_name,avg_support,avg_support_adj,party,days_left,weeks_left,before_convention
2000,2000-08-15,George W. Bush,48.964898,NA,republican,84,12,FALSE
2000,2000-08-16,George W. Bush,48.4586,NA,republican,83,12,FALSE
2000,2000-08-17,George W. Bush,47.474195,NA,republican,82,12,FALSE
2000,2000-08-18,George W. Bush,45.811845,NA,republican,81,12,FALSE
2000,2000-08-19,George W. Bush,45.157149,NA,republican,80,11,FALSE
2000,2000-08-20,George W. Bush,44.7634143333333,NA,republican,79,11,FALSE
2000,2000-08-24,George W. Bush,43.628955,NA,republican,75,11,FALSE
2000,2000-08-25,George W. Bush,43.584234,NA,republican,74,11,FALSE
2000,2000-08-27,George W. Bush,43.486503,NA,republican,72,10,FALSE
2000,2000-08-28,George W. Bush,43.4489726666667,NA,republican,71,10,FALSE
2000,2000-08-31,George W. Bush,42.5270423333333,NA,republican,68,10,FALSE
2000,2000-09-06,George W. Bush,42.97369,NA,republican,62,9,FALSE
2000,2000-09-07,George W. Bush,43.201745,NA,republican,61,9,FALSE
2000,2000-09-08,George W. Bush,43.124112,NA,republican,60,9,FALSE
2000,2000-09-09,George W. Bush,43.15213,NA,republican,59,8,FALSE
2000,2000-09-10,George W. Bush,42.734915,NA,republican,58,8,FALSE
2000,2000-09-11,George W. Bush,42.544926,NA,republican,57,8,FALSE
2000,2000-09-12,George W. Bush,42.440846,NA,republican,56,8,FALSE
2000,2000-09-13,George W. Bush,42.394568,NA,republican,55,8,FALSE
2000,2000-09-14,George W. Bush,42.368068,NA,republican,54,8,FALSE
2000,2000-09-15,George W. Bush,42.433453,NA,republican,53,8,FALSE
2000,2000-09-16,George W. Bush,42.553216,NA,republican,52,7,FALSE
2000,2000-09-17,George W. Bush,42.638147,NA,republican,51,7,FALSE
2000,2000-09-18,George W. Bush,42.57429,NA,republican,50,7,FALSE
2000,2000-09-19,George W. Bush,42.481088,NA,republican,49,7,FALSE
2000,2000-09-20,George W. Bush,42.589321,NA,republican,48,7,FALSE
2000,2000-09-21,George W. Bush,42.575113,NA,republican,47,7,FALSE
2000,2000-09-22,George W. Bush,42.584492,NA,republican,46,7,FALSE
2000,2000-09-23,George W. Bush,42.942154,NA,republican,45,6,FALSE
2000,2000-09-24,George W. Bush,43.090638,NA,republican,44,6,FALSE
2000,2000-09-25,George W. Bush,43.314373,NA,republican,43,6,FALSE
2000,2000-09-26,George W. Bush,43.323657,NA,republican,42,6,FALSE
2000,2000-09-27,George W. Bush,43.427273,NA,republican,41,6,FALSE
2000,2000-09-28,George W. Bush,43.502134,NA,republican,40,6,FALSE
2000,2000-09-29,George W. Bush,43.560184,NA,republican,39,6,FALSE
2000,2000-09-30,George W. Bush,43.591291,NA,republican,38,5,FALSE
2000,2000-10-01,George W. Bush,43.728919,NA,republican,37,5,FALSE
2000,2000-10-02,George W. Bush,43.643327,NA,republican,36,5,FALSE
2000,2000-10-03,George W. Bush,43.879254,NA,republican,35,5,FALSE
2000,2000-10-04,George W. Bush,43.795031,NA,republican,34,5,FALSE
2000,2000-10-05,George W. Bush,43.806142,NA,republican,33,5,FALSE
2000,2000-10-06,George W. Bush,44.30692,NA,republican,32,5,FALSE
2000,2000-10-07,George W. Bush,44.67393,NA,republican,31,4,FALSE
2000,2000-10-08,George W. Bush,44.773439,NA,republican,30,4,FALSE
2000,2000-10-09,George W. Bush,44.982888,NA,republican,29,4,FALSE
2000,2000-10-10,George W. Bush,44.716444,NA,republican,28,4,FALSE
2000,2000-10-11,George W. Bush,44.978244,NA,republican,27,4,FALSE
2000,2000-10-12,George W. Bush,45.139826,NA,republican,26,4,FALSE
2000,2000-10-13,George W. Bush,45.237711,NA,republican,25,4,FALSE
2000,2000-10-14,George W. Bush,45.479222,NA,republican,24,3,FALSE
2000,2000-10-15,George W. Bush,45.675066,NA,republican,23,3,FALSE
2000,2000-10-16,George W. Bush,45.571281,NA,republican,22,3,FALSE
2000,2000-10-17,George W. Bush,45.346703,NA,republican,21,3,FALSE
2000,2000-10-18,George W. Bush,45.646013,NA,republican,20,3,FALSE
2000,2000-10-19,George W. Bush,45.537863,NA,republican,19,3,FALSE
2000,2000-10-20,George W. Bush,45.773843,NA,republican,18,3,FALSE
2000,2000-10-21,George W. Bush,45.885193,NA,republican,17,2,FALSE
2000,2000-10-22,George W. Bush,45.561909,NA,republican,16,2,FALSE
2000,2000-10-23,George W. Bush,45.506721,NA,republican,15,2,FALSE
2000,2000-10-24,George W. Bush,45.611515,NA,republican,14,2,FALSE
2000,2000-10-25,George W. Bush,45.671372,NA,republican,13,2,FALSE
2000,2000-10-26,George W. Bush,46.076183,NA,republican,12,2,FALSE
2000,2000-10-28,George W. Bush,46.200335,NA,republican,10,1,FALSE
2000,2000-10-29,George W. Bush,46.091101,NA,republican,9,1,FALSE
2000,2000-10-30,George W. Bush,46.06199,NA,republican,8,1,FALSE
2000,2000-10-31,George W. Bush,46.150699,NA,republican,7,1,FALSE
2000,2000-11-01,George W. Bush,46.18883,NA,republican,6,1,FALSE
2000,2000-11-02,George W. Bush,46.411124,NA,republican,5,1,FALSE
2000,2000-11-03,George W. Bush,46.576805,NA,republican,4,1,FALSE
2000,2000-11-04,George W. Bush,46.714702,NA,republican,3,0,FALSE
2000,2000-11-05,George W. Bush,46.799144,NA,republican,2,0,FALSE
2000,2000-11-06,George W. Bush,46.945554,NA,republican,1,0,FALSE
2004,2004-02-20,John Kerry,48.886219,NA,democrat,256,37,TRUE
2004,2004-02-27,John Kerry,49.0017645,NA,democrat,249,36,TRUE
2004,2004-02-29,John Kerry,48.820321,NA,democrat,247,35,TRUE
2004,2004-03-01,John Kerry,48.413003,NA,democrat,246,35,TRUE
2004,2004-03-03,John Kerry,46.702723,NA,democrat,244,35,TRUE
2004,2004-03-04,John Kerry,47.565287,NA,democrat,243,35,TRUE
2004,2004-03-07,John Kerry,47.45744,NA,democrat,240,34,TRUE
2004,2004-03-08,John Kerry,47.2701296666667,NA,democrat,239,34,TRUE
2004,2004-03-11,John Kerry,46.612314,NA,democrat,236,34,TRUE
2004,2004-03-14,John Kerry,45.1463846,NA,democrat,233,33,TRUE
2004,2004-03-19,John Kerry,44.510273,NA,democrat,228,33,TRUE
2004,2004-03-21,John Kerry,44.831978,NA,democrat,226,32,TRUE
2004,2004-03-24,John Kerry,44.1940865,NA,democrat,223,32,TRUE
2004,2004-03-26,John Kerry,44.191197,NA,democrat,221,32,TRUE
2004,2004-03-28,John Kerry,44.0967855,NA,democrat,219,31,TRUE
2004,2004-03-30,John Kerry,44.623677,NA,democrat,217,31,TRUE
2004,2004-03-31,John Kerry,44.110879,NA,democrat,216,31,TRUE
2004,2004-04-01,John Kerry,44.74771,NA,democrat,215,31,TRUE
2004,2004-04-03,John Kerry,45.071847,NA,democrat,213,30,TRUE
2004,2004-04-04,John Kerry,45.0411266666667,NA,democrat,212,30,TRUE
2004,2004-04-07,John Kerry,44.9032,NA,democrat,209,30,TRUE
2004,2004-04-08,John Kerry,44.829296,NA,democrat,208,30,TRUE
2004,2004-04-09,John Kerry,45.2780372,NA,democrat,207,30,TRUE
2004,2004-04-14,John Kerry,45.277105,NA,democrat,202,29,TRUE
2004,2004-04-17,John Kerry,45.257046,NA,democrat,199,28,TRUE
2004,2004-04-18,John Kerry,44.6227265,NA,democrat,198,28,TRUE
2004,2004-04-22,John Kerry,44.16749825,NA,democrat,194,28,TRUE
2004,2004-04-23,John Kerry,44.165302,NA,democrat,193,28,TRUE
2004,2004-04-27,John Kerry,43.79933675,NA,democrat,189,27,TRUE
2004,2004-05-01,John Kerry,43.8783285,NA,democrat,185,26,TRUE
2004,2004-05-03,John Kerry,43.865798,NA,democrat,183,26,TRUE
2004,2004-05-04,John Kerry,44.205996,NA,democrat,182,26,TRUE
2004,2004-05-05,John Kerry,44.190327,NA,democrat,181,26,TRUE
2004,2004-05-06,John Kerry,44.195211,NA,democrat,180,26,TRUE
2004,2004-05-09,John Kerry,44.58705525,NA,democrat,177,25,TRUE
2004,2004-05-13,John Kerry,45.442682,NA,democrat,173,25,TRUE
2004,2004-05-14,John Kerry,45.47342575,NA,democrat,172,25,TRUE
2004,2004-05-18,John Kerry,45.557653,NA,democrat,168,24,TRUE
2004,2004-05-19,John Kerry,45.5880953333333,NA,democrat,167,24,TRUE
2004,2004-05-22,John Kerry,45.88789,NA,democrat,164,23,TRUE
2004,2004-05-23,John Kerry,46.525706,NA,democrat,163,23,TRUE
2004,2004-06-03,John Kerry,47.341998,NA,democrat,152,22,TRUE
2004,2004-06-04,John Kerry,47.387987,NA,democrat,151,22,TRUE
2004,2004-06-05,John Kerry,46.870676,NA,democrat,150,21,TRUE
2004,2004-06-06,John Kerry,46.859536,NA,democrat,149,21,TRUE
2004,2004-06-08,John Kerry,47.357371,NA,democrat,147,21,TRUE
2004,2004-06-09,John Kerry,47.591068,NA,democrat,146,21,TRUE
2004,2004-06-13,John Kerry,47.3221435,NA,democrat,142,20,TRUE
2004,2004-06-15,John Kerry,46.6327575,NA,democrat,140,20,TRUE
2004,2004-06-17,John Kerry,46.8866905,NA,democrat,138,20,TRUE
2004,2004-06-19,John Kerry,46.725682,NA,democrat,136,19,TRUE
2004,2004-06-20,John Kerry,47.4415433333333,NA,democrat,135,19,TRUE
2004,2004-06-23,John Kerry,47.40101125,NA,democrat,132,19,TRUE
2004,2004-06-27,John Kerry,46.946555,NA,democrat,128,18,TRUE
2004,2004-06-28,John Kerry,47.2283532,NA,democrat,127,18,TRUE
2004,2004-07-03,John Kerry,47.162086,NA,democrat,122,17,TRUE
2004,2004-07-06,John Kerry,47.933156,NA,democrat,119,17,TRUE
2004,2004-07-07,John Kerry,47.625941,NA,democrat,118,17,TRUE
2004,2004-07-09,John Kerry,48.412921,NA,democrat,116,17,TRUE
2004,2004-07-11,John Kerry,48.0609705,NA,democrat,114,16,TRUE
2004,2004-07-13,John Kerry,48.3420125,NA,democrat,112,16,TRUE
2004,2004-07-15,John Kerry,48.0123284,NA,democrat,110,16,TRUE
2004,2004-07-17,John Kerry,47.895641,NA,democrat,108,15,TRUE
2004,2004-07-21,John Kerry,47.5646663333333,NA,democrat,104,15,TRUE
2004,2004-07-24,John Kerry,47.694476,NA,democrat,101,14,TRUE
2004,2004-07-25,John Kerry,47.4195355,NA,democrat,100,14,TRUE
2004,2004-07-29,John Kerry,46.520131,NA,democrat,96,14,FALSE
2004,2004-07-30,John Kerry,48.051096,NA,democrat,95,14,FALSE
2004,2004-07-31,John Kerry,47.351931,NA,democrat,94,13,FALSE
2004,2004-08-01,John Kerry,47.428079,NA,democrat,93,13,FALSE
2004,2004-08-02,John Kerry,47.386963,NA,democrat,92,13,FALSE
2004,2004-08-04,John Kerry,47.824137,NA,democrat,90,13,FALSE
2004,2004-08-05,John Kerry,48.456733,NA,democrat,89,13,FALSE
2004,2004-08-08,John Kerry,48.5784495,NA,democrat,86,12,FALSE
2004,2004-08-10,John Kerry,48.491528,NA,democrat,84,12,FALSE
2004,2004-08-11,John Kerry,48.294305,NA,democrat,83,12,FALSE
2004,2004-08-14,John Kerry,48.3950625,NA,democrat,80,11,FALSE
2004,2004-08-15,John Kerry,48.385239,NA,democrat,79,11,FALSE
2004,2004-08-17,John Kerry,48.51971,NA,democrat,77,11,FALSE
2004,2004-08-18,John Kerry,48.4042816,NA,democrat,76,11,FALSE
2004,2004-08-23,John Kerry,48.064765,NA,democrat,71,10,FALSE
2004,2004-08-24,John Kerry,47.851834,NA,democrat,70,10,FALSE
2004,2004-08-25,John Kerry,47.4243315,NA,democrat,69,10,FALSE
2004,2004-08-26,John Kerry,47.38274,NA,democrat,68,10,FALSE
2004,2004-08-29,John Kerry,47.3685606666667,NA,democrat,65,9,FALSE
2004,2004-09-01,John Kerry,46.435518,NA,democrat,62,9,FALSE
2004,2004-09-02,John Kerry,44.811726,NA,democrat,61,9,FALSE
2004,2004-09-03,John Kerry,44.338241,NA,democrat,60,9,FALSE
2004,2004-09-05,John Kerry,44.1412756666667,NA,democrat,58,8,FALSE
2004,2004-09-08,John Kerry,44.072162,NA,democrat,55,8,FALSE
2004,2004-09-09,John Kerry,44.147738,NA,democrat,54,8,FALSE
2004,2004-09-10,John Kerry,43.6079245,NA,democrat,53,8,FALSE
2004,2004-09-12,John Kerry,43.937772,NA,democrat,51,7,FALSE
2004,2004-09-13,John Kerry,44.156569,NA,democrat,50,7,FALSE
2004,2004-09-14,John Kerry,44.31848,NA,democrat,49,7,FALSE
2004,2004-09-15,John Kerry,44.036039,NA,democrat,48,7,FALSE
2004,2004-09-16,John Kerry,44.0652295,NA,democrat,47,7,FALSE
2004,2004-09-18,John Kerry,44.004743,NA,democrat,45,6,FALSE
2004,2004-09-19,John Kerry,44.171427,NA,democrat,44,6,FALSE
2004,2004-09-21,John Kerry,44.188097,NA,democrat,42,6,FALSE
2004,2004-09-22,John Kerry,44.183019,NA,democrat,41,6,FALSE
2004,2004-09-23,John Kerry,44.266698,NA,democrat,40,6,FALSE
2004,2004-09-26,John Kerry,44.140184,NA,democrat,37,5,FALSE
2004,2004-09-28,John Kerry,44.1260345,NA,democrat,35,5,FALSE
2004,2004-09-30,John Kerry,44.1368945,NA,democrat,33,5,FALSE
2004,2004-10-02,John Kerry,44.93491,NA,democrat,31,4,FALSE
2004,2004-10-03,John Kerry,45.100087,NA,democrat,30,4,FALSE
2004,2004-10-04,John Kerry,45.195757,NA,democrat,29,4,FALSE
2004,2004-10-05,John Kerry,45.456721,NA,democrat,28,4,FALSE
2004,2004-10-06,John Kerry,45.927426,NA,democrat,27,4,FALSE
2004,2004-10-07,John Kerry,45.927269,NA,democrat,26,4,FALSE
2004,2004-10-08,John Kerry,45.992476,NA,democrat,25,4,FALSE
2004,2004-10-09,John Kerry,46.150149,NA,democrat,24,3,FALSE
2004,2004-10-10,John Kerry,46.355543,NA,democrat,23,3,FALSE
2004,2004-10-11,John Kerry,46.196642,NA,democrat,22,3,FALSE
2004,2004-10-12,John Kerry,46.144972,NA,democrat,21,3,FALSE
2004,2004-10-13,John Kerry,46.156449,NA,democrat,20,3,FALSE
2004,2004-10-14,John Kerry,45.95109,NA,democrat,19,3,FALSE
2004,2004-10-15,John Kerry,45.8700965,NA,democrat,18,3,FALSE
2004,2004-10-17,John Kerry,45.762796,NA,democrat,16,2,FALSE
2004,2004-10-18,John Kerry,45.956175,NA,democrat,15,2,FALSE
2004,2004-10-19,John Kerry,46.156341,NA,democrat,14,2,FALSE
2004,2004-10-20,John Kerry,46.222102,NA,democrat,13,2,FALSE
2004,2004-10-21,John Kerry,46.217662,NA,democrat,12,2,FALSE
2004,2004-10-22,John Kerry,46.2740045,NA,democrat,11,2,FALSE
2004,2004-10-24,John Kerry,46.220977,NA,democrat,9,1,FALSE
2004,2004-10-25,John Kerry,46.238674,NA,democrat,8,1,FALSE
2004,2004-10-26,John Kerry,46.261546,NA,democrat,7,1,FALSE
2004,2004-10-27,John Kerry,46.249763,NA,democrat,6,1,FALSE
2004,2004-10-28,John Kerry,46.273954,NA,democrat,5,1,FALSE
2004,2004-10-29,John Kerry,46.232221,NA,democrat,4,1,FALSE
2004,2004-10-30,John Kerry,46.321224,NA,democrat,3,0,FALSE
2004,2004-10-31,John Kerry,46.697601,NA,democrat,2,0,FALSE
2004,2004-11-01,John Kerry,46.975325,NA,democrat,1,0,FALSE
2004,2004-02-20,George W. Bush,46.169895,NA,republican,256,37,TRUE
2004,2004-02-27,George W. Bush,46.1425305,NA,republican,249,36,TRUE
2004,2004-02-29,George W. Bush,46.113582,NA,republican,247,35,TRUE
2004,2004-03-01,George W. Bush,46.031926,NA,republican,246,35,TRUE
2004,2004-03-03,George W. Bush,46.905646,NA,republican,244,35,TRUE
2004,2004-03-04,George W. Bush,45.782209,NA,republican,243,35,TRUE
2004,2004-03-07,George W. Bush,45.320812,NA,republican,240,34,TRUE
2004,2004-03-08,George W. Bush,45.618126,NA,republican,239,34,TRUE
2004,2004-03-11,George W. Bush,45.6778616666667,NA,republican,236,34,TRUE
2004,2004-03-14,George W. Bush,45.7923248,NA,republican,233,33,TRUE
2004,2004-03-19,George W. Bush,46.2436,NA,republican,228,33,TRUE
2004,2004-03-21,George W. Bush,48.0447,NA,republican,226,32,TRUE
2004,2004-03-24,George W. Bush,47.866399,NA,republican,223,32,TRUE
2004,2004-03-26,George W. Bush,47.920842,NA,republican,221,32,TRUE
2004,2004-03-28,George W. Bush,48.8423605,NA,republican,219,31,TRUE
2004,2004-03-30,George W. Bush,48.695278,NA,republican,217,31,TRUE
2004,2004-03-31,George W. Bush,48.231204,NA,republican,216,31,TRUE
2004,2004-04-01,George W. Bush,47.726218,NA,republican,215,31,TRUE
2004,2004-04-03,George W. Bush,47.391334,NA,republican,213,30,TRUE
2004,2004-04-04,George W. Bush,47.34582,NA,republican,212,30,TRUE
2004,2004-04-07,George W. Bush,46.9458545,NA,republican,209,30,TRUE
2004,2004-04-09,George W. Bush,46.5548534,NA,republican,207,30,TRUE
2004,2004-04-14,George W. Bush,45.2979446666667,NA,republican,202,29,TRUE
2004,2004-04-17,George W. Bush,45.106378,NA,republican,199,28,TRUE
2004,2004-04-18,George W. Bush,46.19332175,NA,republican,198,28,TRUE
2004,2004-04-22,George W. Bush,45.933923,NA,republican,194,28,TRUE
2004,2004-04-23,George W. Bush,46.0058116666667,NA,republican,193,28,TRUE
2004,2004-04-27,George W. Bush,45.4576405,NA,republican,189,27,TRUE
2004,2004-05-01,George W. Bush,45.866185,NA,republican,185,26,TRUE
2004,2004-05-03,George W. Bush,46.030379,NA,republican,183,26,TRUE
2004,2004-05-04,George W. Bush,46.116237,NA,republican,182,26,TRUE
2004,2004-05-05,George W. Bush,46.1635273333333,NA,republican,181,26,TRUE
2004,2004-05-06,George W. Bush,46.155631,NA,republican,180,26,TRUE
2004,2004-05-09,George W. Bush,45.80968425,NA,republican,177,25,TRUE
2004,2004-05-13,George W. Bush,45.488491,NA,republican,173,25,TRUE
2004,2004-05-14,George W. Bush,45.53908475,NA,republican,172,25,TRUE
2004,2004-05-18,George W. Bush,45.714776,NA,republican,168,24,TRUE
2004,2004-05-19,George W. Bush,45.2281603333333,NA,republican,167,24,TRUE
2004,2004-05-22,George W. Bush,45.347257,NA,republican,164,23,TRUE
2004,2004-05-23,George W. Bush,45.6919240909091,NA,republican,163,23,TRUE
2004,2004-06-03,George W. Bush,46.258694,NA,republican,152,22,TRUE
2004,2004-06-04,George W. Bush,46.650018,NA,republican,151,22,TRUE
2004,2004-06-05,George W. Bush,46.246775,NA,republican,150,21,TRUE
2004,2004-06-06,George W. Bush,46.143966,NA,republican,149,21,TRUE
2004,2004-06-08,George W. Bush,46.112013,NA,republican,147,21,TRUE
2004,2004-06-09,George W. Bush,46.0759435,NA,republican,146,21,TRUE
2004,2004-06-13,George W. Bush,46.0206235,NA,republican,142,20,TRUE
2004,2004-06-15,George W. Bush,46.3933955,NA,republican,140,20,TRUE
2004,2004-06-17,George W. Bush,46.608853,NA,republican,138,20,TRUE
2004,2004-06-19,George W. Bush,46.601337,NA,republican,136,19,TRUE
2004,2004-06-20,George W. Bush,46.5573,NA,republican,135,19,TRUE
2004,2004-06-23,George W. Bush,47.368024,NA,republican,132,19,TRUE
2004,2004-06-27,George W. Bush,47.455531,NA,republican,128,18,TRUE
2004,2004-06-28,George W. Bush,47.3661802,NA,republican,127,18,TRUE
2004,2004-07-03,George W. Bush,47.543502,NA,republican,122,17,TRUE
2004,2004-07-06,George W. Bush,47.226585,NA,republican,119,17,TRUE
2004,2004-07-07,George W. Bush,47.318906,NA,republican,118,17,TRUE
2004,2004-07-09,George W. Bush,46.964029,NA,republican,116,17,TRUE
2004,2004-07-11,George W. Bush,46.790601,NA,republican,114,16,TRUE
2004,2004-07-13,George W. Bush,46.534236,NA,republican,112,16,TRUE
2004,2004-07-15,George W. Bush,45.973617,NA,republican,110,16,TRUE
2004,2004-07-17,George W. Bush,45.789471,NA,republican,108,15,TRUE
2004,2004-07-21,George W. Bush,45.753462,NA,republican,104,15,TRUE
2004,2004-07-22,George W. Bush,45.67429,NA,republican,103,15,TRUE
2004,2004-07-24,George W. Bush,45.547139,NA,republican,101,14,TRUE
2004,2004-07-25,George W. Bush,46.021869,NA,republican,100,14,TRUE
2004,2004-07-29,George W. Bush,45.90114,NA,republican,96,14,TRUE
2004,2004-07-30,George W. Bush,45.56056,NA,republican,95,14,TRUE
2004,2004-07-31,George W. Bush,46.346845,NA,republican,94,13,TRUE
2004,2004-08-01,George W. Bush,46.709191,NA,republican,93,13,TRUE
2004,2004-08-02,George W. Bush,46.712438,NA,republican,92,13,TRUE
2004,2004-08-04,George W. Bush,46.1545675,NA,republican,90,13,TRUE
2004,2004-08-05,George W. Bush,45.968827,NA,republican,89,13,TRUE
2004,2004-08-08,George W. Bush,46.208411,NA,republican,86,12,TRUE
2004,2004-08-10,George W. Bush,45.98303,NA,republican,84,12,TRUE
2004,2004-08-11,George W. Bush,46.090804,NA,republican,83,12,TRUE
2004,2004-08-14,George W. Bush,46.026632,NA,republican,80,11,TRUE
2004,2004-08-15,George W. Bush,46.0496865,NA,republican,79,11,TRUE
2004,2004-08-17,George W. Bush,46.262247,NA,republican,77,11,TRUE
2004,2004-08-18,George W. Bush,46.305534,NA,republican,76,11,TRUE
2004,2004-08-23,George W. Bush,46.338425,NA,republican,71,10,TRUE
2004,2004-08-24,George W. Bush,46.792021,NA,republican,70,10,TRUE
2004,2004-08-25,George W. Bush,46.819123,NA,republican,69,10,TRUE
2004,2004-08-26,George W. Bush,46.8813035,NA,republican,68,10,TRUE
2004,2004-08-29,George W. Bush,46.8665203333333,NA,republican,65,9,TRUE
2004,2004-09-01,George W. Bush,47.408288,NA,republican,62,9,TRUE
2004,2004-09-02,George W. Bush,48.828662,NA,republican,61,9,FALSE
2004,2004-09-03,George W. Bush,50.124267,NA,republican,60,9,FALSE
2004,2004-09-05,George W. Bush,50.1640656666667,NA,republican,58,8,FALSE
2004,2004-09-08,George W. Bush,50.198451,NA,republican,55,8,FALSE
2004,2004-09-09,George W. Bush,50.298214,NA,republican,54,8,FALSE
2004,2004-09-10,George W. Bush,50.3932735,NA,republican,53,8,FALSE
2004,2004-09-12,George W. Bush,50.3696765,NA,republican,51,7,FALSE
2004,2004-09-14,George W. Bush,49.987924,NA,republican,49,7,FALSE
2004,2004-09-15,George W. Bush,50.213348,NA,republican,48,7,FALSE
2004,2004-09-16,George W. Bush,50.2964655,NA,republican,47,7,FALSE
2004,2004-09-18,George W. Bush,50.180503,NA,republican,45,6,FALSE
2004,2004-09-19,George W. Bush,49.9423695,NA,republican,44,6,FALSE
2004,2004-09-21,George W. Bush,49.668478,NA,republican,42,6,FALSE
2004,2004-09-22,George W. Bush,49.624307,NA,republican,41,6,FALSE
2004,2004-09-23,George W. Bush,49.5193605,NA,republican,40,6,FALSE
2004,2004-09-26,George W. Bush,49.4420245,NA,republican,37,5,FALSE
2004,2004-09-28,George W. Bush,49.521131,NA,republican,35,5,FALSE
2004,2004-09-30,George W. Bush,49.552751,NA,republican,33,5,FALSE
2004,2004-10-02,George W. Bush,48.755622,NA,republican,31,4,FALSE
2004,2004-10-03,George W. Bush,48.846313,NA,republican,30,4,FALSE
2004,2004-10-04,George W. Bush,48.784673,NA,republican,29,4,FALSE
2004,2004-10-05,George W. Bush,48.710587,NA,republican,28,4,FALSE
2004,2004-10-06,George W. Bush,48.257319,NA,republican,27,4,FALSE
2004,2004-10-07,George W. Bush,48.19982,NA,republican,26,4,FALSE
2004,2004-10-09,George W. Bush,48.198495,NA,republican,24,3,FALSE
2004,2004-10-10,George W. Bush,47.978035,NA,republican,23,3,FALSE
2004,2004-10-11,George W. Bush,47.799417,NA,republican,22,3,FALSE
2004,2004-10-12,George W. Bush,47.755445,NA,republican,21,3,FALSE
2004,2004-10-13,George W. Bush,47.741763,NA,republican,20,3,FALSE
2004,2004-10-14,George W. Bush,48.126012,NA,republican,19,3,FALSE
2004,2004-10-15,George W. Bush,48.053991,NA,republican,18,3,FALSE
2004,2004-10-16,George W. Bush,48.370571,NA,republican,17,2,FALSE
2004,2004-10-17,George W. Bush,48.422965,NA,republican,16,2,FALSE
2004,2004-10-18,George W. Bush,48.275091,NA,republican,15,2,FALSE
2004,2004-10-19,George W. Bush,48.311509,NA,republican,14,2,FALSE
2004,2004-10-20,George W. Bush,48.20592,NA,republican,13,2,FALSE
2004,2004-10-21,George W. Bush,48.241823,NA,republican,12,2,FALSE
2004,2004-10-22,George W. Bush,48.230268,NA,republican,11,2,FALSE
2004,2004-10-23,George W. Bush,48.283313,NA,republican,10,1,FALSE
2004,2004-10-24,George W. Bush,48.317762,NA,republican,9,1,FALSE
2004,2004-10-25,George W. Bush,48.307689,NA,republican,8,1,FALSE
2004,2004-10-26,George W. Bush,48.364444,NA,republican,7,1,FALSE
2004,2004-10-27,George W. Bush,48.3574,NA,republican,6,1,FALSE
2004,2004-10-28,George W. Bush,48.554985,NA,republican,5,1,FALSE
2004,2004-10-29,George W. Bush,48.515562,NA,republican,4,1,FALSE
2004,2004-10-30,George W. Bush,48.503001,NA,republican,3,0,FALSE
2004,2004-10-31,George W. Bush,48.455766,NA,republican,2,0,FALSE
2004,2004-11-01,George W. Bush,48.585807,NA,republican,1,0,FALSE
2008,2008-02-26,Barack Obama,47.746814,NA,democrat,252,36,TRUE
2008,2008-03-01,Barack Obama,47.638021,NA,democrat,248,35,TRUE
2008,2008-03-02,Barack Obama,48.35319,NA,democrat,247,35,TRUE
2008,2008-03-04,Barack Obama,48.149049,NA,democrat,245,35,TRUE
2008,2008-03-05,Barack Obama,47.584853,NA,democrat,244,35,TRUE
2008,2008-03-06,Barack Obama,47.65901,NA,democrat,243,35,TRUE
2008,2008-03-09,Barack Obama,46.792827,NA,democrat,240,34,TRUE
2008,2008-03-10,Barack Obama,46.9836153333333,NA,democrat,239,34,TRUE
2008,2008-03-13,Barack Obama,46.802549,NA,democrat,236,34,TRUE
2008,2008-03-14,Barack Obama,45.9504685,NA,democrat,235,34,TRUE
2008,2008-03-16,Barack Obama,45.691851,NA,democrat,233,33,TRUE
2008,2008-03-17,Barack Obama,45.505846,NA,democrat,232,33,TRUE
2008,2008-03-18,Barack Obama,45.730834,NA,democrat,231,33,TRUE
2008,2008-03-19,Barack Obama,45.54936,NA,democrat,230,33,TRUE
2008,2008-03-21,Barack Obama,45.256457,NA,democrat,228,33,TRUE
2008,2008-03-22,Barack Obama,45.574325,NA,democrat,227,32,TRUE
2008,2008-03-24,Barack Obama,44.804064,NA,democrat,225,32,TRUE
2008,2008-03-25,Barack Obama,44.6069085,NA,democrat,224,32,TRUE
2008,2008-03-27,Barack Obama,44.497318,NA,democrat,222,32,TRUE
2008,2008-03-29,Barack Obama,44.462079,NA,democrat,220,31,TRUE
2008,2008-03-31,Barack Obama,44.2144185,NA,democrat,218,31,TRUE
2008,2008-04-02,Barack Obama,44.2808495,NA,democrat,216,31,TRUE
2008,2008-04-06,Barack Obama,44.525686,NA,democrat,212,30,TRUE
2008,2008-04-07,Barack Obama,44.514799,NA,democrat,211,30,TRUE
2008,2008-04-08,Barack Obama,44.455473,NA,democrat,210,30,TRUE
2008,2008-04-09,Barack Obama,44.632418,NA,democrat,209,30,TRUE
2008,2008-04-10,Barack Obama,44.845567,NA,democrat,208,30,TRUE
2008,2008-04-12,Barack Obama,44.769175,NA,democrat,206,29,TRUE
2008,2008-04-13,Barack Obama,45.262561,NA,democrat,205,29,TRUE
2008,2008-04-14,Barack Obama,44.557986,NA,democrat,204,29,TRUE
2008,2008-04-16,Barack Obama,44.478756,NA,democrat,202,29,TRUE
2008,2008-04-17,Barack Obama,45.1163783333333,NA,democrat,201,29,TRUE
2008,2008-04-20,Barack Obama,45.328144,NA,democrat,198,28,TRUE
